시군구,번지,본번,부번,단지명,면적,계약년월,계약일,가격,층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
충청북도 청주상당구 용암동,2076,2076,0,태산그린,59.76,202206,16,"15,000",12,1995,원봉로 20,,중개거래,충북 청주상당구
충청북도 청주상당구 용암동,2076,2076,0,태산그린,59.76,202206,21,"13,300",2,1995,원봉로 20,,중개거래,충북 청주상당구
충청북도 청주상당구 용암동,2076,2076,0,태산그린,59.76,202206,25,"13,800",8,1995,원봉로 20,,중개거래,충북 청주상당구
충청북도 청주상당구 용암동,2104,2104,0,현대2,84.23,202206,4,"19,500",14,1994,원봉로 41,,중개거래,충북 청주상당구
충청북도 청주상당구 용암동,2104,2104,0,현대2,84.23,202206,29,"18,000",15,1994,원봉로 41,,중개거래,충북 청주상당구
충청북도 청주상당구 용암동,2086,2086,0,효성,59.22,202206,9,"13,500",11,1994,월평로 221,,중개거래,충북 청주상당구
충청북도 청주상당구 용암동,2086,2086,0,효성,59.43,202206,14,"13,000",1,1994,월평로 221,,중개거래,충북 청주상당구
충청북도 청주상당구 용암동,2086,2086,0,효성,59.43,202206,30,"13,700",2,1994,월평로 221,,중개거래,충북 청주상당구
충청북도 청주상당구 용정동,1286,1286,0,우미린에듀파크1단지,113.9489,202206,22,"65,000",20,2017,수영로 360,,직거래,-
충청북도 청주상당구 용정동,1116,1116,0,청주용정한라비발디,101.96,202206,4,"47,400",23,2013,용정로 35,,중개거래,충북 청주상당구
충청북도 청주상당구 탑동,83,83,0,삼일,79.37,202206,14,"12,000",4,1988,산성로49번길 18,,중개거래,충북 청주흥덕구
충청북도 청주상당구 탑동,83,83,0,삼일,83.73,202206,19,"12,500",1,1988,산성로77번가길 63,,중개거래,충북 청주서원구
충청북도 청주상당구 탑동,83,83,0,삼일,83.82,202206,27,"13,800",3,1988,산성로49번길 18,,중개거래,충북 청주상당구
충청북도 청주서원구 개신동,590,590,0,그린빌,84.8,202206,11,"29,600",8,2003,신율로 43,,중개거래,충북 청주서원구
충청북도 청주서원구 개신동,447-15,447,15,두산한솔,84.98,202206,14,"14,500",1,1993,모충로26번길 22,,중개거래,충북 청주서원구
충청북도 청주서원구 개신동,445,445,0,두진백로2,59.4,202206,4,"9,400",1,1993,모충로 38,,중개거래,"충북 청주서원구, 충북 청주흥덕구"
충청북도 청주서원구 개신동,445,445,0,두진백로2,84.95,202206,11,"12,500",2,1993,모충로 38,,중개거래,충북 청주흥덕구
충청북도 청주서원구 개신동,10,10,0,삼익1,84.96,202206,3,"18,300",8,1991,예체로29번길 9,,중개거래,"충북 청주상당구, 충북 청주서원구"
충청북도 청주서원구 개신동,11,11,0,삼익2,84.96,202206,14,"15,800",13,1993,창직로12번길 65,,중개거래,충북 청주서원구
충청북도 청주서원구 개신동,446-2,446,2,송학삼익맨숀,84.931,202206,16,"19,700",5,1992,모충로12번길 4,,중개거래,충북 청주서원구
충청북도 청주서원구 개신동,707,707,0,수팰리스,48.8859,202206,14,"11,900",4,2016,복대로17번길 11,,중개거래,충북 청주흥덕구
충청북도 청주서원구 개신동,01월 16일,1,16,우정한가람,24.034,202206,2,"3,500",3,1997,예체로1번길 29,,중개거래,충북 청주흥덕구
충청북도 청주서원구 개신동,01월 16일,1,16,우정한가람,24.034,202206,9,"3,000",3,1997,예체로1번길 29,,직거래,-
충청북도 청주서원구 개신동,01월 16일,1,16,우정한가람,24.034,202206,20,"3,600",12,1997,예체로1번길 29,,중개거래,충북 청주흥덕구
충청북도 청주서원구 개신동,447-3,447,3,재원,32.805,202206,11,"5,000",6,1998,1순환로803번길 15,,중개거래,충북 청주서원구
충청북도 청주서원구 개신동,447-3,447,3,재원,32.805,202206,22,"4,500",8,1998,1순환로803번길 15,,중개거래,충북 청주서원구
충청북도 청주서원구 개신동,635,635,0,주공뜨란채,59.42,202206,7,"20,800",12,2000,경신로 68,,중개거래,충북 청주서원구
충청북도 청주서원구 개신동,635,635,0,주공뜨란채,59.42,202206,7,"20,800",7,2000,경신로 68,,중개거래,"충북 청주서원구, 충북 청주흥덕구"
충청북도 청주서원구 개신동,635,635,0,주공뜨란채,59.42,202206,14,"15,000",3,2000,경신로 68,20220720,중개거래,충북 청주서원구
충청북도 청주서원구 개신동,635,635,0,주공뜨란채,59.42,202206,14,"15,000",3,2000,경신로 68,,중개거래,충북 청주서원구
충청북도 청주서원구 개신동,634,634,0,청주개신푸르지오,84.775,202206,1,"36,400",16,2004,신율로 13,,중개거래,충북 청주서원구
충청북도 청주서원구 개신동,634,634,0,청주개신푸르지오,100.4484,202206,5,"39,200",17,2004,신율로 13,,중개거래,충북 청주서원구
충청북도 청주서원구 개신동,634,634,0,청주개신푸르지오,84.775,202206,7,"37,500",5,2004,신율로 13,,중개거래,충북 청주서원구
충청북도 청주서원구 개신동,634,634,0,청주개신푸르지오,84.775,202206,8,"34,700",4,2004,신율로 13,,중개거래,충북 청주서원구
충청북도 청주서원구 개신동,634,634,0,청주개신푸르지오,84.775,202206,11,"35,500",13,2004,신율로 13,,중개거래,충북 청주서원구
충청북도 청주서원구 개신동,May-41,41,5,한진,32,202206,4,"4,800",3,1996,모충로3번길 81,,중개거래,충북 청주서원구
충청북도 청주서원구 개신동,613,613,0,휴먼시아,49.93,202206,2,"16,000",18,2001,경신로 67,,중개거래,충북 청주서원구
충청북도 청주서원구 개신동,613,613,0,휴먼시아,59.9,202206,2,"22,500",11,2001,경신로 67,,직거래,-
충청북도 청주서원구 개신동,613,613,0,휴먼시아,49.93,202206,15,"16,000",18,2001,경신로 67,,중개거래,충북 청주서원구
충청북도 청주서원구 개신동,613,613,0,휴먼시아,49.93,202206,16,"16,000",8,2001,경신로 67,,중개거래,충북 청주서원구
충청북도 청주서원구 개신동,613,613,0,휴먼시아,49.93,202206,18,"16,500",9,2001,경신로 67,,중개거래,충북 청주서원구
충청북도 청주서원구 개신동,613,613,0,휴먼시아,49.93,202206,18,"16,000",11,2001,경신로 67,,중개거래,충북 청주서원구
충청북도 청주서원구 개신동,613,613,0,휴먼시아,59.9,202206,21,"20,800",12,2001,경신로 67,,중개거래,충북 청주서원구
충청북도 청주서원구 남이면 가마리,378,378,0,청주가마힐데스하임,84.9476,202206,17,"38,500",17,2016,2순환로 1717,,중개거래,"충북 청주상당구, 충북 청주서원구"
충청북도 청주서원구 남이면 척북리,Jul-74,74,7,삼포,59.86,202206,7,"6,500",3,2000,저산척북로 636-10,,직거래,-
충청북도 청주서원구 남이면 척북리,Jul-74,74,7,삼포,59.86,202206,13,"7,000",7,2000,저산척북로 636-10,,직거래,-
충청북도 청주서원구 모충동,492,492,0,금호타운,83.54,202206,2,"14,800",1,1995,쌍샘로107번길 12,,중개거래,충북 청주서원구
충청북도 청주서원구 모충동,492,492,0,금호타운,83.54,202206,4,"16,900",14,1995,쌍샘로107번길 12,,중개거래,충북 청주서원구
충청북도 청주서원구 모충동,492,492,0,금호타운,83.54,202206,4,"14,800",15,1995,쌍샘로107번길 12,,중개거래,충북 청주서원구
충청북도 청주서원구 모충동,492,492,0,금호타운,73.13,202206,22,"13,800",12,1995,쌍샘로107번길 12,,중개거래,충북 청주서원구
충청북도 청주서원구 모충동,552,552,0,동일센타시아,63.7245,202206,11,"19,300",12,2016,매봉로 190,,중개거래,충북 청주서원구
충청북도 청주서원구 모충동,552,552,0,동일센타시아,63.7245,202206,16,"19,500",18,2016,매봉로 190,,중개거래,충북 청주서원구
충청북도 청주서원구 모충동,552,552,0,동일센타시아,65.0612,202206,18,"19,800",16,2016,매봉로 190,,중개거래,충북 청주서원구
충청북도 청주서원구 모충동,490-1,490,1,삼덕,32.52,202206,13,"3,000",2,1997,쌍샘로107번길 25,,중개거래,충북 청주서원구
충청북도 청주서원구 모충동,490-1,490,1,삼덕,32.52,202206,13,"3,200",4,1997,쌍샘로107번길 25,,직거래,-
충청북도 청주서원구 모충동,446-20,446,20,삼호,84.945,202206,4,"14,300",5,1991,매봉로 208,,중개거래,충북 청주서원구
충청북도 청주서원구 모충동,446-20,446,20,삼호,84.945,202206,10,"14,000",3,1991,매봉로 208,,중개거래,충북 청주서원구
충청북도 청주서원구 모충동,446-20,446,20,삼호2,78.475,202206,3,"13,300",2,1991,모충로104번길 25,,중개거래,충북 청주서원구
충청북도 청주서원구 모충동,117-2,117,2,서원아파트,30.78,202206,7,"4,000",2,1987,구룡산로389번길 79,,중개거래,"충북 청주상당구, 충북 청주서원구"
충청북도 청주서원구 모충동,452,452,0,주공1,38.52,202206,30,"9,300",3,1985,쌍샘로 84,,중개거래,충북 청주서원구
충청북도 청주서원구 모충동,452,452,0,주공1,38.52,202206,30,"5,700",1,1985,쌍샘로 84,,직거래,-
충청북도 청주서원구 모충동,516,516,0,주공2,51.02,202206,1,"14,800",3,1989,모충로 61,,중개거래,충북 청주서원구
충청북도 청주서원구 모충동,516,516,0,주공2,59.12,202206,20,"16,200",4,1989,모충로 61,,중개거래,충북 청주서원구
충청북도 청주서원구 모충동,516,516,0,주공2,39.3,202206,23,"12,150",1,1989,모충로 61,,중개거래,충북 청주서원구
충청북도 청주서원구 모충동,553,553,0,청주모충LH트릴로채,59.96,202206,11,"27,517",6,2021,쌍샘로 22,20220613,중개거래,"대전 동구, 충북 청주서원구"
충청북도 청주서원구 모충동,553,553,0,청주모충LH트릴로채,84.88,202206,16,"38,617",15,2021,쌍샘로 22,,중개거래,충북 청주서원구
충청북도 청주서원구 모충동,553,553,0,청주모충LH트릴로채,59.96,202206,23,"29,900",17,2021,쌍샘로 22,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1255,1255,0,대원,59.9456,202206,3,"19,500",6,2000,분평로 49,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1255,1255,0,대원,59.9456,202206,18,"19,200",6,2000,분평로 49,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,301-2,301,2,보성,127.2,202206,8,"20,800",1,1992,청남로2005번길 70,,중개거래,충북 청주흥덕구
충청북도 청주서원구 분평동,1211,1211,0,분평1단지뜨란채,49.24,202206,2,"12,200",3,2000,월평로 25,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1211,1211,0,분평1단지뜨란채,59.45,202206,4,"15,000",7,2000,월평로 25,,중개거래,충북 청주상당구
충청북도 청주서원구 분평동,1211,1211,0,분평1단지뜨란채,59.45,202206,17,"17,700",6,2000,월평로 25,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,274,274,0,분평리슈빌1단지,166.7662,202206,11,"46,500",4,2008,매봉로 26-1,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,274,274,0,분평리슈빌1단지,98.7871,202206,12,"38,500",7,2008,매봉로 26-1,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1202,1202,0,분평주공2,59.71,202206,1,"17,500",3,1997,1순환로1137번길 129,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1202,1202,0,분평주공2,39.69,202206,3,"9,300",12,1997,1순환로1137번길 129,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1202,1202,0,분평주공2,59.99,202206,3,"16,500",18,1997,1순환로1137번길 129,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1202,1202,0,분평주공2,39.69,202206,4,"9,300",9,1997,1순환로1137번길 129,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1202,1202,0,분평주공2,39.69,202206,5,"7,800",2,1997,1순환로1137번길 129,,중개거래,"충북 청주서원구, 충북 청주청원구"
충청북도 청주서원구 분평동,1202,1202,0,분평주공2,59.99,202206,17,"14,500",1,1997,1순환로1137번길 129,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1202,1202,0,분평주공2,59.99,202206,18,"18,500",18,1997,1순환로1137번길 129,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1202,1202,0,분평주공2,39.69,202206,26,"9,300",5,1997,1순환로1137번길 129,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1261,1261,0,분평주공4,49.76,202206,1,"13,500",16,1999,1순환로1137번길 80,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1261,1261,0,분평주공4,49.76,202206,4,"12,800",18,1999,1순환로1137번길 80,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1261,1261,0,분평주공4,49.76,202206,4,"12,850",18,1999,1순환로1137번길 80,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1360,1360,0,분평주공5단지아파트,59.71,202206,2,"17,000",12,1998,분평로 88-1,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1360,1360,0,분평주공5단지아파트,59.71,202206,10,"15,900",3,1998,분평로 88-1,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1360,1360,0,분평주공5단지아파트,39.69,202206,12,"8,300",10,1998,분평로 88-1,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1360,1360,0,분평주공5단지아파트,59.71,202206,18,"16,400",2,1998,분평로 88-1,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1360,1360,0,분평주공5단지아파트,49.77,202206,20,"11,500",13,1998,분평로 88-1,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1360,1360,0,분평주공5단지아파트,59.71,202206,28,"15,000",10,1998,분평로 88-1,,직거래,-
충청북도 청주서원구 분평동,1366,1366,0,분평주공6,84.34,202206,1,"23,000",5,1999,1순환로1137번길 19,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1366,1366,0,분평주공6,84.34,202206,3,"20,000",15,1999,1순환로1137번길 19,,직거래,-
충청북도 청주서원구 분평동,1366,1366,0,분평주공6,84.34,202206,9,"25,500",9,1999,1순환로1137번길 19,20220622,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1366,1366,0,분평주공6,84.34,202206,10,"20,300",1,1999,1순환로1137번길 19,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1366,1366,0,분평주공6,84.34,202206,11,"27,800",15,1999,1순환로1137번길 19,,중개거래,"충북 청주서원구, 충북 청주흥덕구"
충청북도 청주서원구 분평동,1386,1386,0,분평주공7,84.9,202206,6,"22,300",7,1997,분평로 18,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1386,1386,0,분평주공7,84.9,202206,11,"20,000",14,1997,분평로 18,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,237,237,0,우성2,84.95,202206,20,"19,000",9,1990,청남로2005번길 45,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,237,237,0,우성2,84.95,202206,20,"17,400",12,1990,청남로2005번길 45,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1200,1200,0,주공3단지2차,49.77,202206,4,"12,000",3,1997,1순환로1137번길 130,,중개거래,충북 청주서원구
충청북도 청주서원구 분평동,1200,1200,0,주공3단지2차,49.77,202206,6,"12,000",6,1997,1순환로1137번길 130,,중개거래,충북 청주서원구
