지역,번지,본번,부번,아파트,면적,계약년월,계약일,가격,층,건축년도,도로명
부산광역시 남구 대연동,Feb-74,74,2,대연동동일스위트,31.8492,202206,27,9300,10,2004,수영로 294
부산광역시 남구 대연동,1773-1,1773,1,대연동에스케이뷰,106.2656,202206,27,45000,17,2007,진남로 159
부산광역시 남구 대연동,1865,1865,0,대연롯데캐슬,84.4873,202206,18,74900,1,2015,수영로325번길 61
부산광역시 남구 대연동,1872,1872,0,대연롯데캐슬레전드1단지,84.98,202206,1,86300,28,2018,수영로 135
부산광역시 남구 대연동,1872,1872,0,대연롯데캐슬레전드1단지,59.94,202206,1,66500,18,2018,수영로 135
부산광역시 남구 대연동,1872,1872,0,대연롯데캐슬레전드1단지,49.31,202206,10,47000,2,2018,수영로 135
부산광역시 남구 대연동,1872,1872,0,대연롯데캐슬레전드1단지,84.98,202206,11,82000,26,2018,수영로 135
부산광역시 남구 대연동,1912,1912,0,대연자이,84.9817,202206,24,93000,23,2019,유엔로 246
부산광역시 남구 대연동,1893,1893,0,대연파크푸르지오,74.9524,202206,4,61850,18,2018,홍곡로 360
부산광역시 남구 대연동,1893,1893,0,대연파크푸르지오,84.9624,202206,9,67000,18,2018,홍곡로 360
부산광역시 남구 대연동,1858,1858,0,대연힐스테이트푸르지오,118.19,202206,10,153000,3,2013,수영로 345
부산광역시 남구 대연동,1858,1858,0,대연힐스테이트푸르지오,102.38,202206,14,125000,33,2013,수영로 345
부산광역시 남구 대연동,1170-2,1170,2,대우,84.92,202206,2,29900,8,1996,홍곡로 343
부산광역시 남구 대연동,242-1,242,1,대우그린2,84.95,202206,16,25000,1,2000,황령대로319번가길 189
부산광역시 남구 대연동,1465-5,1465,5,미림크라운맨션(1465-5),70.38,202206,10,16000,4,1982,못골번영로46번길 32
부산광역시 남구 대연동,Mar-93,93,3,부산대연동푸르지오,29.24,202206,3,17000,4,2005,수영로325번길 12
부산광역시 남구 대연동,649,649,0,삼성,59.82,202206,4,28300,7,1996,신선로 490
부산광역시 남구 대연동,561-16,561,16,신우맨션,77.3,202206,4,16000,4,1983,유엔평화로47번길 153-6
부산광역시 남구 대연동,255-1,255,1,장백장미타워1,83.1,202206,3,28000,11,1996,황령대로319번길 120
부산광역시 남구 대연동,877-12,877,12,파크뷰빌리지,84.62,202206,9,23900,4,2002,유엔평화로41번길 41
부산광역시 남구 문현동,464-2,464,2,대성문문현퀸즈더블유101,49.97,202206,18,15000,6,2013,고동골로47번길 52
부산광역시 남구 문현동,1250,1250,0,대연양우내안애퍼스트,84.9684,202206,2,50000,14,2022,수영로 117
부산광역시 남구 문현동,303-7,303,7,문현,53.02,202206,9,12500,5,1977,지게골로 156
부산광역시 남구 문현동,408-18,408,18,문현동월가아파트,42.7261,202206,2,20400,12,2018,수영로13번길 6-20
부산광역시 남구 문현동,1234,1234,0,베스티움,59.9849,202206,6,56700,11,2019,고동골로 29
부산광역시 남구 문현동,1234,1234,0,베스티움,59.9574,202206,14,56000,26,2019,고동골로 29
부산광역시 남구 문현동,31-87,31,87,부림빌라(31-87),142.65,202206,18,69000,2,1991,고동골로97번길 78
부산광역시 남구 문현동,363-1,363,1,시티프라자,133.835,202206,10,43000,30,1999,수영로 26
부산광역시 남구 문현동,363-1,363,1,시티프라자,84.765,202206,15,34500,29,1999,수영로 26
부산광역시 남구 문현동,331-4,331,4,우성맨션,60,202206,29,20750,1,1979,동제당로 61
부산광역시 남구 문현동,331-4,331,4,우성맨션,60,202206,30,16800,4,1979,동제당로 61
부산광역시 남구 용당동,Oct-99,99,10,현대아이파크,77.4806,202206,14,30000,24,2002,동명로 26
부산광역시 남구 용호동,519-5,519,5,경동,83.68,202206,13,22000,12,1992,동명로 202
부산광역시 남구 용호동,467,467,0,대광타워맨션,84.93,202206,3,20600,7,1995,이기대공원로26번길 45-3
부산광역시 남구 용호동,467,467,0,대광타워맨션,59.34,202206,11,14000,3,1995,이기대공원로26번길 45-3
부산광역시 남구 용호동,954,954,0,더블유,143.8968,202206,1,282000,44,2018,분포로 145
부산광역시 남구 용호동,377-1,377,1,동보빌라맨션,70.47,202206,15,14500,1,1988,용호로159번길 118
부산광역시 남구 용호동,566-1,566,1,동산그린,58.68,202206,8,15700,4,1988,용호로231번길 130
부산광역시 남구 용호동,370-21,370,21,미가,64.78,202206,2,21789,9,2019,동명로131번길 22
부산광역시 남구 용호동,368-17,368,17,분포맨션(나),74.25,202206,7,33000,1,1984,용호로109번길 10
부산광역시 남구 용호동,176-30,176,30,엘지메트로시티5,84.888,202206,2,70000,2,2004,분포로 113
부산광역시 남구 용호동,563-1,563,1,오륙도 뜨란채,49.62,202206,9,18750,11,2000,용호로269번길 29
부산광역시 남구 용호동,976,976,0,용호예가,59.992,202206,9,36500,9,2013,용호로216번가길 10
부산광역시 남구 용호동,537-13,537,13,한진훼미리타운,48.72,202206,7,10700,20,1996,용호로232번길 61
부산광역시 남구 용호동,537-13,537,13,한진훼미리타운,48.72,202206,21,10500,14,1996,용호로232번길 61
부산광역시 남구 우암동,Jan-53,53,1,뉴서울,84.44,202206,20,30700,16,1996,유엔로 10
부산광역시 남구 우암동,03-04,3,4,동림리라,59.58,202206,11,12500,1,1984,유엔로75번길 5
부산광역시 남구 우암동,67,67,0,동일,59.39,202206,7,14000,6,1988,유엔로 1-1
부산광역시 남구 우암동,46,46,0,우암대진,54.9,202206,14,14900,6,1986,우암로154번길 18
부산광역시 남구 우암동,46,46,0,우암대진,57.6,202206,22,14700,5,1986,우암로154번길 18
부산광역시 남구 우암동,120-100,120,100,일신보라,84.87,202206,4,29800,5,1998,유엔로 15
부산광역시 남구 우암동,120-100,120,100,일신보라,59.96,202206,7,15800,2,1998,유엔로 15
부산광역시 남구 우암동,120-100,120,100,일신보라,59.96,202206,18,21000,22,1998,유엔로 15
부산광역시 남구 우암동,120-100,120,100,일신보라,59.96,202206,21,22300,19,1998,유엔로 15
부산광역시 남구 우암동,25,25,0,자유1,61.38,202206,10,19400,7,1991,우암로154번길 57
부산광역시 동구 범일동,830-62,830,62,범일역삼정그린코아더시티,43.788,202206,9,31860,17,2021,범일로90번길 17
부산광역시 동구 범일동,830-197,830,197,범일역이즈팰리스,46.78,202206,30,22900,16,2016,조방로26번길 7
부산광역시 동구 범일동,830-77,830,77,봄여름가을겨울,84.944,202206,2,37000,21,2013,자성로133번길 46
부산광역시 동구 범일동,830-77,830,77,봄여름가을겨울,84.982,202206,9,34500,9,2013,자성로133번길 46
부산광역시 동구 범일동,1655,1655,0,오션브릿지,59.95,202206,2,43000,46,2018,범일로 41
부산광역시 동구 범일동,1655,1655,0,오션브릿지,84.98,202206,17,70000,31,2018,범일로 41
부산광역시 동구 수정동,355-1,355,1,대근아트빌라(355-1),76.28,202206,21,21800,10,2002,고관로 57
부산광역시 동구 수정동,1048-4,1048,4,덕림아파트,59.31,202206,7,19500,2,1978,망양로668번길 28
부산광역시 동구 수정동,290,290,0,베스안하우스2동,71.75,202206,9,27000,5,2015,고관로 107-5
부산광역시 동구 수정동,1161-7,1161,7,수정,36.36,202206,4,9800,5,1962,수정공원남로 62
부산광역시 동구 수정동,1161-7,1161,7,수정,36.36,202206,7,10000,3,1962,수정공원남로 66
부산광역시 동구 수정동,1161-7,1161,7,수정,36.36,202206,20,11200,1,1962,수정공원남로 66
부산광역시 동구 수정동,1173-3,1173,3,수정(1173-3),36.36,202206,11,10700,3,1962,망양로685번길 11
부산광역시 동구 수정동,1173-3,1173,3,수정(1173-3),36.36,202206,15,9900,1,1962,망양로685번길 11
부산광역시 동구 수정동,1181-4,1181,4,수정(1181-4),36.36,202206,6,10250,2,1962,망양로685번길 30-3
부산광역시 동구 수정동,1162-1,1162,1,청광,60,202206,9,12800,6,1995,수정공원남로 77
부산광역시 동구 수정동,1162-1,1162,1,청광,60,202206,10,12250,10,1995,수정공원남로 77
부산광역시 동구 좌천동,728-3,728,3,문화,39.67,202206,18,4750,2,1962,증산로113번길 6
부산광역시 동구 좌천동,734-4,734,4,제일,43.1,202206,2,5000,3,1962,증산로 101
부산광역시 동구 좌천동,734-4,734,4,제일,43.1,202206,2,5000,3,1962,증산로 101
부산광역시 동구 초량동,1161-8,1161,8,KCB센트리움,51.65,202206,19,14900,4,2003,중앙대로286번길 7-4
부산광역시 동구 초량동,1165-1,1165,1,부산역유림로미오,16.7953,202206,16,7000,13,2014,중앙대로274번길 7-7
부산광역시 동구 초량동,1143-15,1143,15,신우,50.25,202206,30,10500,3,1976,고관로 70
부산광역시 동래구 낙민동,Sep-92,92,9,동래벽산,59.916,202206,16,32800,21,1997,안남로 47
부산광역시 동래구 낙민동,326,326,0,포레나동래,84.6439,202206,9,65000,25,2019,온천천로339번길 51
부산광역시 동래구 낙민동,172,172,0,한양,96.4,202206,7,80000,2,1980,충렬대로 314
부산광역시 동래구 낙민동,Jan-77,77,1,한일유앤아이,84.9397,202206,10,57000,33,2007,온천천로339번길 28
부산광역시 동래구 명륜동,756,756,0,동래센트럴파크하이츠1차,156.7997,202206,11,125000,16,2011,문화로 15
부산광역시 동래구 명륜동,756,756,0,동래센트럴파크하이츠1차,156.7997,202206,11,117000,13,2011,문화로 15
부산광역시 동래구 명륜동,788,788,0,명륜2차아이파크2단지,84.8232,202206,2,74200,20,2015,시실로 73-6
부산광역시 동래구 명륜동,447-2,447,2,명륜동위너비타,84.6,202206,28,21000,2,2004,명륜로103번길 6
부산광역시 동래구 명륜동,618-5,618,5,천일스카이원,48.8786,202206,4,26800,16,2018,명륜로 151
부산광역시 동래구 명륜동,618-5,618,5,천일스카이원,49.6145,202206,20,28000,9,2018,명륜로 151
부산광역시 동래구 명륜동,618-5,618,5,천일스카이원,49.8673,202206,22,23700,3,2018,명륜로 151
부산광역시 동래구 명륜동,679,679,0,청마,75.42,202206,14,33000,4,1983,동래로 61
부산광역시 동래구 명장동,623,623,0,e편한세상동래명장1단지,76.33,202206,25,66700,25,2019,명장로 65
부산광역시 동래구 명장동,26-24,26,24,국제파크,59.82,202206,3,22600,10,1996,충렬사로 81
부산광역시 동래구 명장동,26-24,26,24,국제파크,84.8,202206,5,30000,13,1996,충렬사로 81
부산광역시 동래구 명장동,617,617,0,동래동일스위트,67.8923,202206,27,45000,13,2018,시실로 119
부산광역시 동래구 명장동,Sep-63,63,9,삼성타운,59.61,202206,17,23250,1,1996,명장로20번길 90
부산광역시 동래구 명장동,25-1,25,1,영산무지개타운,67.54,202206,2,21300,13,1993,충렬사로67번길 13
부산광역시 동래구 명장동,497-1,497,1,협진태양,76.05,202206,4,39000,5,1986,반송로339번길 8
부산광역시 동래구 사직동,590-3,590,3,사직2차삼정그린코아,49.2804,202206,15,20000,11,2006,쇠미로81번길 22
부산광역시 동래구 사직동,1020,1020,0,사직2차쌍용예가,120.427,202206,16,81000,17,2010,쇠미로40번길 55
부산광역시 동래구 사직동,1041,1041,0,사직롯데캐슬더클래식,59.9024,202206,7,79700,13,2017,아시아드대로146번길 1
부산광역시 동래구 사직동,981-100,981,100,삼정그린코아,75.29,202206,11,28000,5,1998,쇠미로 37
부산광역시 동래구 사직동,632-94,632,94,유원,84.77,202206,3,16200,7,1992,쇠미로119번길 85
부산광역시 동래구 사직동,632-94,632,94,유원,122.64,202206,18,24000,6,1992,쇠미로119번길 85
부산광역시 동래구 사직동,632-94,632,94,유원,122.64,202206,28,24000,6,1992,쇠미로119번길 85
부산광역시 동래구 수안동,08-06,8,6,대진,58.55,202206,9,45000,3,1978,충렬대로218번길 54
부산광역시 동래구 수안동,10-01,10,1,수안,50.58,202206,20,37000,5,1976,명륜로45번길 31
부산광역시 동래구 수안동,344,344,0,수안동미소지음아파트,75.6458,202206,12,28000,6,2015,명륜로98번길 67-4
부산광역시 동래구 수안동,666-1,666,1,한진,59.4,202206,8,40000,10,1996,충렬대로200번길 25
부산광역시 동래구 수안동,Dec-34,34,12,형제맨션,62.37,202206,18,37500,2,1984,온천천로 307
부산광역시 동래구 수안동,535-1,535,1,화승빌라,89.1266,202206,8,26000,2,2001,명륜로98번길 23
부산광역시 동래구 안락동,1251,1251,0,강변뜨란채,59.69,202206,4,42500,13,2006,안남로 79
부산광역시 동래구 안락동,472-57,472,57,안락SKVIEW,59.91,202206,9,41000,19,1999,충렬대로 487
부산광역시 동래구 안락동,472-57,472,57,안락SKVIEW,84.93,202206,10,52000,21,1999,충렬대로 487
부산광역시 동래구 안락동,1240,1240,0,안락뜨란채1단지,74.65,202206,15,50500,15,2005,연안로 71
부산광역시 동래구 안락동,1242,1242,0,안락뜨란채2단지,59.91,202206,11,43000,13,2005,연안로 74
부산광역시 동래구 안락동,1242,1242,0,안락뜨란채2단지,59.98,202206,11,43500,7,2005,연안로 74
부산광역시 동래구 온천동,161-1,161,1,SK허브올리브,53.29,202206,4,18200,15,2006,금강공원로 2
부산광역시 동래구 온천동,161-1,161,1,SK허브올리브,53.29,202206,5,18700,16,2006,금강공원로 2
부산광역시 동래구 온천동,1241-1,1241,1,경보이리스힐,84.9869,202206,1,28000,7,2004,쇠미로 185
부산광역시 동래구 온천동,151-22,151,22,금강빌,40.64,202206,10,12000,7,2013,온천장로125번길 9-13
부산광역시 동래구 온천동,1436-1,1436,1,금성맨션,71.31,202206,2,24300,5,1981,중앙대로1335번길 3
부산광역시 동래구 온천동,1414-7,1414,7,더블루원,53.7325,202206,18,20000,6,2015,여고북로23번길 54
부산광역시 동래구 온천동,1850,1850,0,동래3차SKVIEW,74.865,202206,2,40300,30,2021,온천장로65번길 9
부산광역시 동래구 온천동,1850,1850,0,동래3차SKVIEW,84.881,202206,15,39430,5,2021,온천장로65번길 9
부산광역시 동래구 온천동,758-12,758,12,동래SKVIEW,84.7556,202206,20,66500,10,2006,중앙대로1381번길 52
부산광역시 동래구 온천동,1833,1833,0,동래삼정그린코아포레스트,84.7932,202206,2,53800,29,2018,쇠미로 153
부산광역시 동래구 온천동,1841,1841,0,두비앙에코힐아파트,74.7091,202206,18,29400,18,2019,쇠미로121번길 91-1
부산광역시 동래구 온천동,152-18,152,18,르 메이에르 동래타운,84.9752,202206,14,40000,12,2005,금강공원로20번길 46
부산광역시 동래구 온천동,1600,1600,0,새온천화신동영,84.99,202206,16,20400,1,1995,쇠미로129번길 62-12
부산광역시 동래구 온천동,1600,1600,0,새온천화신동영,59.96,202206,25,15300,11,1995,쇠미로129번길 62-12
부산광역시 동래구 온천동,1441-16,1441,16,신동아,77.649,202206,13,35000,3,1985,중앙대로1307번길 14
부산광역시 동래구 온천동,456-29,456,29,신화타워,59.79,202206,7,20650,14,1999,온천장로 20
부산광역시 동래구 온천동,456-29,456,29,신화타워,84.45,202206,14,27000,8,1999,온천장로 20
부산광역시 동래구 온천동,188-2,188,2,온천동한진스카이뷰,79.8566,202206,3,37500,17,2019,금강로106번길 26
부산광역시 동래구 온천동,1464-8,1464,8,우석쉐르빌,67.54,202206,14,22000,2,2018,미남로 94
부산광역시 동래구 온천동,189-112,189,112,일성아이앤유,55.84,202206,27,22500,8,2014,차밭골로24번길 24
부산광역시 동래구 온천동,189-42,189,42,일성아이앤유2차,70.24,202206,10,25700,14,2016,금강로106번길 8-22
부산광역시 동래구 온천동,447-6,447,6,트레비앙,69.8795,202206,9,29100,15,2016,차밭골로21번길 10
부산광역시 동래구 온천동,447-6,447,6,트레비앙,67.3574,202206,10,27000,14,2016,차밭골로21번길 10
부산광역시 동래구 온천동,1350,1350,0,한사랑,58.41,202206,15,25700,13,1993,아시아드대로255번가길 8-9
부산광역시 동래구 온천동,1379-31,1379,31,허브센티움,48.8,202206,1,14700,7,2012,여고북로73번길 31
부산광역시 동래구 온천동,1425-14,1425,14,허브팰리스,69.8153,202206,25,31000,8,2016,미남로132번길 25
부산광역시 동래구 온천동,1632-28,1632,28,현대빌라,164.71,202206,13,40000,2,1991,쇠미로121번길 48-15
